DOCUMENTID,AFFILIATEWEBID,BIDAMOUNT,BIDDATE,BIDTIME,RANK,AVAILABLELOADS,STATUS,ISINITIATOR,GROUPID,PASSKEY,LOADS,REASON,WINNINGBID,USERNAME,CREDITSHARES,SHARES,GROSSWEIGHT,DESCRIPTION,ID,INITIATORWEBID,WONLOAD,WINNINGBIDLOAD,AUCTIONDATE,SESSIONINFO,TRANSPORTATION
BL167653,Atlanta,-1500.0,20180216.0,1445.0,0.0,1,3.0,1.0,,,1.0,,-1500.0,ctheus,0.0,-1500.0,19620.0,"BP, VJ YM03 - 1 TL",302083.0,,1.0,1.0,20180216.0,2,0
BL167532,Atlanta,-10.0,20180216.0,1447.0,0.0,1,3.0,1.0,,,1.0,,-10.0,ctheus,0.0,-10.0,14400.0,"Juice, Marion #2",302085.0,,1.0,1.0,20180216.0,2,0
BL167712,Allentown,1000.0,20180219.0,1413.0,0.0,1,3.0,1.0,,,1.0,,1000.0,Dan,0.0,1000.0,9960.22,"Mix, baby",302086.0,,1.0,1.0,20180219.0,2,1
ID_8742,Baltimore,56897.0,20181005.0,1117.0,0.0,1,3.0,1.0,,,1.0,,56897.0,mloeffl,0.0,56897.0,30000.0,AAA Maroon Test2,302169.0,,1.0,1.0,20181005.0,1,0
BL169134,Atlanta,2400.0,20181005.0,1008.0,0.0,1,3.0,1.0,,,1.0,,2400.0,mloeffl,0.0,2400.0,51105.7,AAA Test Seafood,302168.0,,1.0,1.0,20181005.0,1,0
BL281004,NewYorkFRO,-10.0,20190403.0,1146.0,0.0,1,3.0,1.0,,,1.0,,-10.0,ctheus,0.0,-10.0,20377.08,Seafood,302214.0,,1.0,1.0,20190403.0,1,1
BL281006,NewYorkFRO,-1800.0,20190403.0,1147.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,-1000.0,ctheus,0.0,0.0,9340.0,"BP, ENGLSH MUFFNS, BLUEBERRY BREAD",302215.0,,1.0,1.0,20190403.0,1,1
BL281006,Atlanta,-1000.0,20190403.0,1143.0,0.0,1,3.0,1.0,,,1.0,,-1000.0,ctheus,0.0,-1000.0,9340.0,"BP, ENGLSH MUFFNS, BLUEBERRY BREAD",302213.0,,1.0,1.0,20190403.0,1,1
BL178445,NewYorkFRO,-3000.0,20190403.0,1405.0,0.0,1,3.0,1.0,,,1.0,,-3000.0,ctheus,0.0,-3000.0,10094.0,"Z-Snack, Gum",302216.0,,1.0,1.0,20190403.0,2,0
ID_9116,Lincoln,2001.0,20190408.0,1153.0,0.0,1,3.0,1.0,,,1.0,,2001.0,ctheus,0.0,2001.0,10000.0,"Pet, Dog Food",302218.0,,1.0,1.0,20190408.0,2,0
BL259466,Springfield,0.0,20250522.0,1055.0,0.0,56,3.0,1.0,,,1.0,,0.0,melandfear,0.0,0.0,41536.0,"PET, Dog and Cat Food",303004.0,,1.0,1.0,20250522.0,1,0
BL259466,Springfield,1.0,20250522.0,1055.0,0.0,56,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,41536.0,"PET, Dog and Cat Food",303005.0,,1.0,1.0,20250522.0,1,0
BL259470,Atlanta,-1997.0,20250625.0,835.0,0.0,3,3.0,1.0,,,1.0,,-1997.0,ctheus,0.0,-1997.0,28800.0,Assorted seafood items,303013.0,,1.0,1.0,20250625.0,1,1
BL259470,StCharles,-1999.0,20250625.0,819.0,0.0,3,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,28800.0,Assorted seafood items,303012.0,,1.0,1.0,20250625.0,1,0
ID_11625,StCharles,101.0,20250625.0,807.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,30000.0,CT Assorted,303011.0,,1.0,1.0,20250625.0,1,1
L167217,Boston,1.0,20180116.0,13.0,0.0,1,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,15000.0,Dan Load 1 Possum meal,302017.0,,1.0,1.0,20180116.0,1,0
BL153253,Boston,1.0,20180116.0,39.0,0.0,1,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,33950.0,TEst dk change desc,302024.0,,1.0,1.0,20180116.0,1,0
L163015,Boston,1.0,20180116.0,29.0,0.0,1,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,12345.76,Test 07/03/2017 ML,302022.0,,1.0,1.0,20180116.0,1,0
BL167433,Boston,1.0,20180116.0,40.0,0.0,1,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,26664.0,AA Mike Test,302025.0,,1.0,1.0,20180116.0,1,0
BL167473,Chicago,500.0,20180116.0,1134.0,0.0,1,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,26400.0,Dan Test 4 `/`6/18,302027.0,,1.0,1.0,20180116.0,1,1
BL167473,Austin,500.0,20180116.0,1136.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,500.0,Dan,0.0,0.0,26400.0,Dan Test 4 `/`6/18,302029.0,,1.0,1.0,20180116.0,1,0
L163065,Chicago,-2000.0,20180116.0,1134.0,0.0,3,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,3238.97,Change Min Shares 1,302028.0,,1.0,1.0,20180116.0,1,1
BL216938,ArdenHillsZD,150.0,20220504.0,1111.0,0.0,1,3.0,1.0,,,1.0,,150.0,melandfear,0.0,150.0,6715.0,"Snacks, Angies Popcorn",302312.0,,1.0,1.0,20220504.0,1,1
BL259303,Atlanta,-2000.0,20241001.0,1038.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,9266.1,"SNACK, CLIFBAR",302772.0,,1.0,1.0,20241001.0,1,0
BL259429,Chicago,-2000.0,20250404.0,1152.0,0.0,10,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,42768.0,"Dairy, Marcels Whole Milik",302981.0,,1.0,1.0,20250404.0,1,1
ID_11615,Chicago,101.0,20250404.0,1150.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,30000.0,CT Assorted,302980.0,,1.0,1.0,20250404.0,1,1
BL259429,Chicago,-1995.0,20250404.0,1152.0,0.0,10,3.0,1.0,,,1.0,,-1995.0,ctheus,0.0,-1995.0,42768.0,"Dairy, Marcels Whole Milik",302982.0,,1.0,1.0,20250404.0,1,1
ID_11613,SanJoseZC,101.0,20250404.0,1130.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,30000.0,CT Assorted,302978.0,,1.0,1.0,20250404.0,1,1
ID_11614,SanJoseZC,102.0,20250404.0,1136.0,0.0,1,3.0,1.0,,,1.0,,102.0,ctheus,0.0,102.0,30000.0,CT Assorted,302979.0,,1.0,1.0,20250404.0,1,1
BL282030,Atlanta,16000.0,20200320.0,1149.0,0.0,1,3.0,1.0,,,1.0,,16000.0,ctheus,0.0,16000.0,9240.0,"Snack, Crackers, Cookies,",302245.0,,1.0,1.0,20200320.0,1,0
BL191478,Abilene,15000.0,20200320.0,1145.0,0.0,1,3.0,1.0,,,1.0,,15000.0,ctheus,0.0,15000.0,41146.73,"Bev, Pineapple Coconut Water, Ginger Ale",302243.0,,1.0,1.0,20200320.0,1,0
BL181149,Albuquerque,14000.0,20200320.0,1147.0,0.0,1,3.0,1.0,,,1.0,,14000.0,ctheus,0.0,14000.0,1498.7,Cluster mid ohio,302244.0,,1.0,1.0,20200320.0,1,0
BL194688,SanJose,-1000.0,20211214.0,1130.0,0.0,1,3.0,1.0,,,1.0,,-1000.0,ctheus,0.0,-1000.0,18392.4,"Cereal, Rice Krispies Holiday, READ DOCUMENT",302298.0,,1.0,1.0,20211214.0,1,1
BL217039,manchesterzd,-1500.0,20211214.0,1151.0,0.0,10,3.0,1.0,,,1.0,,-1500.0,ctheus,0.0,-1500.0,33220.48,test 11,302300.0,,1.0,1.0,20211214.0,1,1
BL178253,manchesterzd,-1900.0,20211214.0,1157.0,0.0,1,3.0,1.0,,,1.0,,-1900.0,ctheus,0.0,-1900.0,7141.68,"Snack, Ritz Crisp and Thin Cream Cheese and Onion",302301.0,,1.0,1.0,20211214.0,1,0
BL202131,manchesterzd,-1800.0,20211214.0,1157.0,0.0,4,3.0,1.0,,,1.0,,-1800.0,ctheus,0.0,-1800.0,27661.82,load 1,302302.0,,1.0,1.0,20211214.0,1,1
BL198317,manchesterzd,-1800.0,20211214.0,1158.0,0.0,1,3.0,1.0,,,1.0,,-1800.0,ctheus,0.0,-1800.0,23572.8,"Meal, Lean Cuisine, Hot Pockets, Stuffer Meals, Etc.",302303.0,,1.0,1.0,20211214.0,1,0
BL217033,SanJose,-1500.0,20211214.0,1146.0,0.0,1,3.0,1.0,,,1.0,,-1500.0,ctheus,0.0,-1500.0,24000.0,test,302299.0,,1.0,1.0,20211214.0,1,1
BL229438,jacksonvillefl,100.0,20230518.0,942.0,0.0,2,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,22112.0,"NF, Test TMS Comments",302463.0,,1.0,1.0,20230518.0,1,1
BL259396,Chicago,-1998.0,20250506.0,1553.0,0.0,1,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,14793.6,"Nutri, PDLYTE FAST HYD STR",302996.0,,1.0,1.0,20250506.0,2,1
BL251803,Chicago,-1999.0,20250506.0,1551.0,0.0,41,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,31740.07,wetwtt,302995.0,,1.0,1.0,20250506.0,2,1
BL229479,Columbia,400.0,20230719.0,1017.0,0.0,2,3.0,1.0,,,1.0,,400.0,melandfear,0.0,400.0,11220.0,Test multi loads,302478.0,,1.0,1.0,20230719.0,1,0
BL229479,Sikeston,100.0,20230719.0,1015.0,0.0,2,7.0,1.0,,,1.0,There were higher bids.,150.0,melandfear,0.0,0.0,11220.0,Test multi loads,302476.0,,1.0,1.0,20230719.0,1,0
BL229479,StLouis,150.0,20230719.0,1016.0,0.0,2,3.0,1.0,,,1.0,,150.0,melandfear,0.0,150.0,11220.0,Test multi loads,302477.0,,1.0,1.0,20230719.0,1,0
BL229479,OklahomaCity,125.0,20230719.0,1017.0,0.0,2,7.0,1.0,,,1.0,There were higher bids.,150.0,melandfear,0.0,0.0,11220.0,Test multi loads,302479.0,,1.0,1.0,20230719.0,1,0
BL259330,ErieZC,1000.0,20241104.0,1056.0,0.0,4,3.0,1.0,,,1.0,,1000.0,melandfear,0.0,1000.0,29389.95,test this one,302933.0,,1.0,1.0,20241104.0,1,1
L167012,Nashville,-1000.0,20171018.0,1408.0,0.0,1,3.0,1.0,,,1.0,,-1000.0,jbrocker,0.0,-1000.0,4772.4,waffles 10/17/17 YD049,301910.0,,1.0,1.0,20171018.0,2,1
L167011,Nashville,-1000.0,20171018.0,1409.0,0.0,1,3.0,1.0,,,1.0,,-1000.0,jbrocker,0.0,-1000.0,7527.6,waffles 10/17/17 YD049,301911.0,,1.0,1.0,20171018.0,2,0
L167214,Atlanta,2275.0,20180214.0,1550.0,0.0,1,3.0,1.0,,,1.0,,2275.0,Manish,0.0,2275.0,2269.5,test trying to delete load thats out for bid,302081.0,,1.0,1.0,20180214.0,1,0
L163106,Atlanta,3240.0,20180221.0,1355.0,0.0,2,3.0,1.0,,,1.0,,3240.0,Manish,0.0,3240.0,3238.97,Vickies Mondelez 2:42pm,302087.0,,1.0,1.0,20180221.0,2,0
L163065,Atlanta,3240.0,20180221.0,1356.0,0.0,1,3.0,1.0,,,1.0,,3240.0,Manish,0.0,3240.0,3238.97,Change Min Shares 1,302088.0,,1.0,1.0,20180221.0,2,0
BL167522,Boston,1100.0,20180221.0,1527.0,0.0,1,3.0,1.0,,,1.0,,1100.0,ctheus,0.0,1100.0,16800.0,"Bev, Assrt. Juice",302089.0,,1.0,1.0,20180221.0,2,0
BL167682,Boston,-1500.0,20180221.0,1527.0,0.0,1,3.0,1.0,,,1.0,,-1500.0,ctheus,0.0,-1500.0,42500.0,"Cond, Sauce,TestSR6",302090.0,,1.0,1.0,20180221.0,2,0
ID_8736,Atlanta,5000.0,20180222.0,1429.0,0.0,1,3.0,1.0,,,1.0,,5000.0,Manish,0.0,5000.0,5000.0,Corn 1234,302091.0,,1.0,1.0,20180222.0,2,0
L163106,Atlanta,3240.0,20180222.0,1429.0,0.0,1,3.0,1.0,,,1.0,,3240.0,Manish,0.0,3240.0,3238.97,Vickies Mondelez 2:42pm,302092.0,,1.0,1.0,20180222.0,2,0
ID_8737,Chicago,250.0,20180403.0,1525.0,0.0,1,3.0,1.0,,,1.0,,250.0,mloeffl,0.0,250.0,1500.0,Fruit Snacks,302118.0,,1.0,1.0,20180403.0,2,0
BL167511,Fargo,500.0,20180502.0,943.0,0.0,1,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,24120.0,"Bev, Assrt. Juice",302124.0,,1.0,1.0,20180502.0,1,1
BL167651,Chicago,5000.0,20180503.0,820.0,0.0,12,3.0,1.0,,,1.0,,5000.0,mloeffl,0.0,5000.0,21600.0,"BP, VJ YM03 - 12 TLs",302125.0,,1.0,1.0,20180503.0,1,0
BL167651,Chicago,5001.0,20180503.0,820.0,0.0,12,3.0,1.0,,,1.0,,5001.0,mloeffl,0.0,5001.0,21600.0,"BP, VJ YM03 - 12 TLs",302126.0,,1.0,1.0,20180503.0,1,0
BL259355,Chicago,193.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,193.0,melandfear,0.0,193.0,20077.2,Test load allocation over 100,302902.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,194.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,194.0,melandfear,0.0,194.0,20077.2,Test load allocation over 100,302903.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,509.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,509.0,ctheus,0.0,509.0,20077.2,Test load allocation over 100,302904.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,508.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,508.0,ctheus,0.0,508.0,20077.2,Test load allocation over 100,302900.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,192.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,192.0,melandfear,0.0,192.0,20077.2,Test load allocation over 100,302901.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,195.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,195.0,melandfear,0.0,195.0,20077.2,Test load allocation over 100,302905.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,196.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,196.0,melandfear,0.0,196.0,20077.2,Test load allocation over 100,302906.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,197.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,197.0,melandfear,0.0,197.0,20077.2,Test load allocation over 100,302907.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,198.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,198.0,melandfear,0.0,198.0,20077.2,Test load allocation over 100,302908.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,199.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,199.0,melandfear,0.0,199.0,20077.2,Test load allocation over 100,302909.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,200.0,20241016.0,928.0,0.0,122,3.0,1.0,,,1.0,,200.0,melandfear,0.0,200.0,20077.2,Test load allocation over 100,302910.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,510.0,20241016.0,929.0,0.0,122,3.0,1.0,,,1.0,,510.0,ctheus,0.0,510.0,20077.2,Test load allocation over 100,302911.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,999.0,20241016.0,930.0,0.0,122,3.0,1.0,,,1.0,,999.0,melandfear,0.0,999.0,20077.2,Test load allocation over 100,302912.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,511.0,20241016.0,930.0,0.0,122,3.0,1.0,,,1.0,,511.0,ctheus,0.0,511.0,20077.2,Test load allocation over 100,302913.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,987.0,20241016.0,930.0,0.0,122,3.0,1.0,,,1.0,,987.0,melandfear,0.0,987.0,20077.2,Test load allocation over 100,302914.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,740.0,20241016.0,930.0,0.0,122,3.0,1.0,,,1.0,,740.0,melandfear,0.0,740.0,20077.2,Test load allocation over 100,302915.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,512.0,20241016.0,930.0,0.0,122,3.0,1.0,,,1.0,,512.0,ctheus,0.0,512.0,20077.2,Test load allocation over 100,302916.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,-1998.0,20241016.0,931.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,ctheus,0.0,0.0,20077.2,Test load allocation over 100,302917.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,50.0,20241016.0,948.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302918.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,60.0,20241016.0,949.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302919.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,70.0,20241016.0,949.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302920.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,80.0,20241016.0,949.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302921.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,700.0,20241016.0,949.0,0.0,122,3.0,1.0,,,1.0,,700.0,melandfear,0.0,700.0,20077.2,Test load allocation over 100,302922.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,900.0,20241016.0,949.0,0.0,122,3.0,1.0,,,1.0,,900.0,melandfear,0.0,900.0,20077.2,Test load allocation over 100,302923.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,777.0,20241016.0,949.0,0.0,122,3.0,1.0,,,1.0,,777.0,melandfear,0.0,777.0,20077.2,Test load allocation over 100,302924.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,888.0,20241016.0,949.0,0.0,122,3.0,1.0,,,1.0,,888.0,melandfear,0.0,888.0,20077.2,Test load allocation over 100,302925.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,444.0,20241016.0,949.0,0.0,122,3.0,1.0,,,1.0,,444.0,melandfear,0.0,444.0,20077.2,Test load allocation over 100,302926.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,55.0,20241016.0,949.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302927.0,,1.0,1.0,20241016.0,1,0
BL259355,Washington,65.0,20241016.0,950.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302928.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,100.0,20241016.0,910.0,0.0,122,7.0,1.0,,,1.0,There were higher bids.,101.0,melandfear,0.0,0.0,20077.2,Test load allocation over 100,302774.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-200.0,20241016.0,919.0,0.0,110,3.0,1.0,,,1.0,,-200.0,melandfear,0.0,-200.0,36540.0,Test 200 Corn,302775.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-500.0,20241016.0,920.0,0.0,110,3.0,1.0,,,1.0,,-500.0,melandfear,0.0,-500.0,36540.0,Test 200 Corn,302776.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-400.0,20241016.0,920.0,0.0,110,3.0,1.0,,,1.0,,-400.0,melandfear,0.0,-400.0,36540.0,Test 200 Corn,302777.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-65.0,20241016.0,920.0,0.0,110,3.0,1.0,,,1.0,,-65.0,melandfear,0.0,-65.0,36540.0,Test 200 Corn,302778.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-99.0,20241016.0,920.0,0.0,110,3.0,1.0,,,1.0,,-99.0,melandfear,0.0,-99.0,36540.0,Test 200 Corn,302779.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-987.0,20241016.0,920.0,0.0,110,3.0,1.0,,,1.0,,-987.0,melandfear,0.0,-987.0,36540.0,Test 200 Corn,302780.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,-456.0,20241016.0,920.0,0.0,110,3.0,1.0,,,1.0,,-456.0,melandfear,0.0,-456.0,36540.0,Test 200 Corn,302781.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,1.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,36540.0,Test 200 Corn,302782.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,2.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,2.0,melandfear,0.0,2.0,36540.0,Test 200 Corn,302783.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,3.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,3.0,melandfear,0.0,3.0,36540.0,Test 200 Corn,302784.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,4.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,4.0,melandfear,0.0,4.0,36540.0,Test 200 Corn,302785.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,5.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,5.0,melandfear,0.0,5.0,36540.0,Test 200 Corn,302786.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,6.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,6.0,melandfear,0.0,6.0,36540.0,Test 200 Corn,302787.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,7.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,7.0,melandfear,0.0,7.0,36540.0,Test 200 Corn,302788.0,,1.0,1.0,20241016.0,1,0
BL251806,StLouis,8.0,20241016.0,921.0,0.0,110,3.0,1.0,,,1.0,,8.0,melandfear,0.0,8.0,36540.0,Test 200 Corn,302789.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,101.0,20241016.0,921.0,0.0,122,3.0,1.0,,,1.0,,101.0,melandfear,0.0,101.0,20077.2,Test load allocation over 100,302790.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,102.0,20241016.0,921.0,0.0,122,3.0,1.0,,,1.0,,102.0,melandfear,0.0,102.0,20077.2,Test load allocation over 100,302791.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,103.0,20241016.0,921.0,0.0,122,3.0,1.0,,,1.0,,103.0,melandfear,0.0,103.0,20077.2,Test load allocation over 100,302792.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,104.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,104.0,melandfear,0.0,104.0,20077.2,Test load allocation over 100,302793.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,105.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,105.0,melandfear,0.0,105.0,20077.2,Test load allocation over 100,302794.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,106.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,106.0,melandfear,0.0,106.0,20077.2,Test load allocation over 100,302795.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,107.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,107.0,melandfear,0.0,107.0,20077.2,Test load allocation over 100,302796.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,108.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,108.0,melandfear,0.0,108.0,20077.2,Test load allocation over 100,302797.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,109.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,109.0,melandfear,0.0,109.0,20077.2,Test load allocation over 100,302798.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,110.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,110.0,melandfear,0.0,110.0,20077.2,Test load allocation over 100,302799.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,111.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,111.0,melandfear,0.0,111.0,20077.2,Test load allocation over 100,302800.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,112.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,112.0,melandfear,0.0,112.0,20077.2,Test load allocation over 100,302801.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,500.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,500.0,ctheus,0.0,500.0,20077.2,Test load allocation over 100,302802.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,113.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,113.0,melandfear,0.0,113.0,20077.2,Test load allocation over 100,302803.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,114.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,114.0,melandfear,0.0,114.0,20077.2,Test load allocation over 100,302804.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,115.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,115.0,melandfear,0.0,115.0,20077.2,Test load allocation over 100,302805.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,116.0,20241016.0,922.0,0.0,122,3.0,1.0,,,1.0,,116.0,melandfear,0.0,116.0,20077.2,Test load allocation over 100,302806.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,117.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,117.0,melandfear,0.0,117.0,20077.2,Test load allocation over 100,302807.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,118.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,118.0,melandfear,0.0,118.0,20077.2,Test load allocation over 100,302808.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,501.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,501.0,ctheus,0.0,501.0,20077.2,Test load allocation over 100,302809.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,119.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,119.0,melandfear,0.0,119.0,20077.2,Test load allocation over 100,302810.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,120.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,120.0,melandfear,0.0,120.0,20077.2,Test load allocation over 100,302811.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,121.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,121.0,melandfear,0.0,121.0,20077.2,Test load allocation over 100,302812.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,122.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,122.0,melandfear,0.0,122.0,20077.2,Test load allocation over 100,302813.0,,1.0,1.0,20241016.0,1,0
BL259355,Atlanta,502.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,502.0,ctheus,0.0,502.0,20077.2,Test load allocation over 100,302814.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,123.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,123.0,melandfear,0.0,123.0,20077.2,Test load allocation over 100,302815.0,,1.0,1.0,20241016.0,1,0
BL259355,Chicago,124.0,20241016.0,923.0,0.0,122,3.0,1.0,,,1.0,,124.0,melandfear,0.0,124.0,20077.2,Test load allocation over 100,302816.0,,1.0,1.0,20241016.0,1,0
